fullConnected,relu,MNIST,256,probOut,1,0.5,256,None,0.01644,[0.015100000000000002, 0.016199999999999992, 0.016900000000000026, 0.01639999999999997, 0.017599999999999949]
fullConnected,relu,MNIST,256,probOut,2,0.5,256,10,0.01494,[0.015100000000000002, 0.015399999999999969, 0.014399999999999968, 0.01419999999999999, 0.015599999999999947]
fullConnected,relu,MNIST,256,probOut,4,0.5,256,10,0.01456,[0.013299999999999979, 0.014299999999999979, 0.016100000000000003, 0.014399999999999968, 0.014700000000000046]
fullConnected,relu,MNIST,256,singleOut,1,None,256,None,0.01442,[0.013800000000000034, 0.014399999999999968, 0.014399999999999968, 0.013800000000000034, 0.015700000000000047]
fullConnected,relu,MNIST,256,singleOut,2,None,256,10,0.01368,[0.013599999999999945, 0.013299999999999979, 0.01419999999999999, 0.013599999999999945, 0.013700000000000045]
fullConnected,relu,MNIST,256,singleOut,4,None,256,10,0.01418,[0.014299999999999979, 0.015100000000000002, 0.014499999999999957, 0.013599999999999945, 0.013399999999999967]
fullConnected,sigmoid,MNIST,256,probOut,1,0.5,256,None,0.01622,[0.016000000000000014, 0.01639999999999997, 0.015599999999999947, 0.016499999999999959, 0.016599999999999948]
fullConnected,sigmoid,MNIST,256,probOut,2,0.5,256,10,0.015,[0.015000000000000013, 0.014700000000000046, 0.015399999999999969, 0.015000000000000013, 0.014900000000000024]
fullConnected,sigmoid,MNIST,256,probOut,4,0.5,256,10,0.0156,[0.015700000000000047, 0.014800000000000035, 0.014900000000000024, 0.016700000000000048, 0.015900000000000025]
fullConnected,sigmoid,MNIST,256,singleOut,1,None,256,None,0.01688,[0.017299999999999982, 0.01639999999999997, 0.016700000000000048, 0.017199999999999993, 0.016800000000000037]
fullConnected,sigmoid,MNIST,256,singleOut,2,None,256,10,0.01698,[0.017299999999999982, 0.017000000000000015, 0.016800000000000037, 0.016700000000000048, 0.017100000000000004]
fullConnected,sigmoid,MNIST,256,singleOut,4,None,256,10,0.01686,[0.018100000000000005, 0.01529999999999998, 0.016599999999999948, 0.016800000000000037, 0.01749999999999996]
fullConnected,tanh,MNIST,256,probOut,1,0.5,256,None,0.01864,[0.018800000000000039, 0.018000000000000016, 0.019399999999999973, 0.01870000000000005, 0.018299999999999983]
fullConnected,tanh,MNIST,256,probOut,2,0.5,256,10,0.0163,[0.016000000000000014, 0.016299999999999981, 0.016299999999999981, 0.017000000000000015, 0.015900000000000025]
fullConnected,tanh,MNIST,256,probOut,4,0.5,256,10,0.01798,[0.017599999999999949, 0.018299999999999983, 0.018299999999999983, 0.01749999999999996, 0.018199999999999994]
fullConnected,tanh,MNIST,256,singleOut,1,None,256,None,0.0173,[0.017399999999999971, 0.016000000000000014, 0.01749999999999996, 0.019100000000000006, 0.016499999999999959]
fullConnected,tanh,MNIST,256,singleOut,2,None,256,10,0.01634,[0.015499999999999958, 0.016599999999999948, 0.016800000000000037, 0.015700000000000047, 0.017100000000000004]
fullConnected,tanh,MNIST,256,singleOut,4,None,256,10,0.0163,[0.016199999999999992, 0.016000000000000014, 0.016599999999999948, 0.015700000000000047, 0.017000000000000015]
